,0
R_ARTFR211,True
R_ANDRSTRNGLCte,True
R_ANDRSTRNGLCtr,False
R_ARTFR212,True
R_AGTim,True
R_ARTFR213,True
R_ANDRSTRNte,False
R_ANDRSTRNtr,False
R_ARTFR31,True
R_ANTIPYRENEte,False
R_AGTix,True
R_AOBUTDsm,True
R_ARTFR32,True
R_ARTFR33,True
R_ARTFR34,True
R_AP4AH1,True
R_APAT2rm,False
R_APNNOXte,False
R_ARTFR41,True
R_ARTFR42,True
R_ARTFR43,True
R_APOC_LYS_BTNP,True
R_APOC_LYS_BTNPm,True
R_ARTFR44,True
R_AHANDROSTANGLCte,True
R_ARTFR45,True
R_ARTFR46,True
R_APOCF,True
R_APOCFm,True
R_APPNNte,False
R_APRGSTRNte,False
R_ARTFR51,True
R_AHANDROSTANGLCtr,False
R_ARTFR52,True
R_ARTFR53,True
R_APRTO2,True
R_AQCOBALt,True
R_ARAB_Lt,False
R_ARTFR54,True
R_AHCi,False
R_ARTFR55,True
R_ARTFR56,True
R_ARTFR57,True
R_ARABR,True
R_ARACHCOAtx,False
R_ARACHCPT1,True
R_ARACHCPT2,True
R_ARACHCRNt,True
R_ARACHDCOAtx,False
R_AHCYStn,False
R_ARACHDt2,False
R_ARACHDtr,False
R_ARACHt,False
R_ARTFR61,True
R_ARTPLM1,False
R_ARTPLM1m,False
R_ARTPLM2,False
R_ARTPLM2m,False
R_ARTPLM3,False
R_ARGDCm,True
R_ARGLYSex,True
R_ARGN,True
R_ARGNm,True
R_ARTPLM3m,False
R_ASAH1,True
R_AHCYStr,False
R_ASCBOX,True
R_ASCBt,False
R_ARGSL,False
R_ARGSS,True
R_ARGt4,True
R_ASCBt4,False
R_AHEXASE2ly,True
R_ASNALANaEx,True
R_ARGt5r,True
R_ARGtm,False
R_ARSA,True
R_ASNCYSNaEx,True
R_ASNGLNNaEx,True
R_AHEXASEly,True
R_ASNNm,True
R_ARTCOAL1,False
R_ARTCOAL2,False
R_AICART,False
R_ARTCOAL3,False
R_ARTFR11,True
R_ARTFR12,True
R_ASNS1,True
R_ASNSERNaEx,True
R_ASNTHRNaEx,True
R_ASNt4,True
R_ASNtN1,False
R_ASNtm,True
R_ASP1DC,True
R_ARTFR13,True
R_ARTFR202,True
R_ARTFR203,True
R_ASPCT,False
R_AIRCr,False
R_ASPDt6,True
R_ASPDxt,False
R_ATPasel,True
R_ATPtm,True
R_ATPtn,False
R_ATPtx,False
R_AVITE1t,True
R_AVITE2t,True
R_A_MANASE,True
R_A_MANASEly,True
R_Asn_X_Ser_Thrtr,False
R_B3GALT3g,True
R_B3GALT41g,True
R_B3GALT42g,True
R_B3GALT43g,True
R_B3GALT44g,True
R_B3GALT5g,True
R_B3GALTg,True
R_B3GNT11g,True
R_B3GNT12g,True
R_B3GNT310g,True
R_B3GNT311g,True
R_B3GNT312g,True
R_B3GNT313g,True
R_B3GNT314g,True
R_B3GNT315g,True
R_B3GNT31g,True
R_B3GNT32g,True
R_B3GNT33g,True
R_B3GNT34g,True
R_B3GNT35g,True
R_B3GNT36g,True
R_B3GNT37g,True
R_B3GNT38g,True
R_B3GNT39g,True
R_B3GNT51g,True
R_BAAT1x,True
R_BAAT2x,True
R_BAAT3x,True
R_BAAT4x,True
R_BAAT5x,True
R_BACCL,True
R_BACCLm,True
R_BALAVECSEC,True
R_BALAtmr,False
R_BAMPPALDOX,True
R_BAMPPALDOXm,True
R_BBHOX,True
R_BCDO,True
R_BDHm,False
R_BDMT_L,True
R_BDMT_U,True
R_BETALDHx,True
R_BETALDHxm,True
R_BHBt,False
R_BHBtm,False
R_BHMT,True
R_BILDGLCURte,True
R_BILDGLCURtr,False
R_CDSm,True
R_CEPTC,True
R_CEPTE,True
R_CERK,True
R_CERT1gt,False
R_CERT1rt,False
R_CERT2gt,False
R_CERT2rt,False
R_CGLYt3_2,True
R_CGMPt,True
R_CH25H,True
R_CHAT,False
R_CHATn,False
R_CHLP,True
R_CHLPCTD,True
R_CHLtm,False
R_CHOLATEt2,True
R_CHOLATEt3,True
R_CHOLD2m,True
R_CHOLK,True
